user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,Me ensinou,9 months ago,1543151127611,"O carregador dele é original ? O consumo dele pode estar muito alto também , experimenta carregar ele em modo avião",0
,,,,,,,Me ensinou,9 months ago,1543151127613,Este vídeo pode te ajudar também https://youtu.be/BgLVB8QZ0_E,0
,,,,,,,Rick Torres,9 months ago,1543151127615,É sim original,0
,,,,,,,Rick Torres,9 months ago,1543151127616,O meu é lg K10 Power,0
M3NØR G4M3R,9 months ago,1543151127196,Vendo o vídeo e ao mesmo tempo o celular ta descarregando,84,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127603,Hahaha faz parte. Veja de não tem nada anormal na sua bateria neste vídeo aqui https://youtu.be/BgLVB8QZ0_E,1
Duduzim #10,9 months ago,1543151127199,Meu celular tava com 74% quando terminei o vídeo tava com 15%,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127586,"O wi-fi e 3g gastam bastante mesmo,mas isso não é muito normal o seu gastou muito, como tava o brilho? E o sinal? Você pode ver se sua bateria tá boa com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Walison Alves,9 months ago,1543151127201,Valeu cara,1,false,0,,,,,
Kaique Souza,9 months ago,1543151127203,"Cara meu moto g5 plus descarrega em quatro minutos 3, 4% não é normal, né?!",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127560,"Depende do que você esta usando, se você estiver usando muitos apps, internet, brilho alto, é normal. Mas você pode conferir neste vídeo se a sua bateria tá ok https://youtu.be/BgLVB8QZ0_E",0
Mario Alvarenga,9 months ago,1543151127205,"Vou tentar ver o video,a bateria esta acabando.😂😂😂😂😂",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127566,Kkkkkkkkkkkkkkkkk vê esse vídeo aqui antes que descarregue https://youtu.be/BgLVB8QZ0_E,0
Denilson Moraes Oliveira,9 months ago,1543151127207,Oeu tá assim tbm mano.,1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127552,"Cara, você pode resolver com este vídeo https://youtu.be/BgLVB8QZ0_E garanto que vai ajudar",1
Rafael Kern,9 months ago,1543151127210,Pule para 0:45 ...,0,false,0,,,,,
canal da zueira,9 months ago,1543151127212,E verdade,1,false,0,,,,,
Ray Garcììa,9 months ago,1543151127214,Meu deus to.com g4 plus .. To usando um.carregador normal dele pq n tenho um.turbo mas ta descarregando meio a rápido vey ...vou pegar um.turbo pra fazer   uma experiência,1,true,2,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127575,"Então, o carregador turbo ele só carrega mais rápido, mas não altera o modo de descarregar. Você pode resolver o problema da bateria com este vídeo https://youtu.be/BgLVB8QZ0_E garanto que vai ajudar !",0
,,,,,,,Ray Garcììa,9 months ago,1543151127577,@Me ensinou obg,0
conta 1,10 months ago,1540472727216,"Ferrou, pq o sinal aonde eu moro é péssimo, e meu celular só passa meia mora na minha mão, e olhe la.",1,true,1,,,,,
,,,,,,,Me ensinou,9 months ago,1543151127534,"Então, você pode seguir estas dicas aqui https://youtu.be/BgLVB8QZ0_E , que vão te ajudar, e também te mostrar se está com problema na bateria ou não",0
D R A C,10 months ago,1540472727219,"Uma dica:
Baixem No Root Firewall, ele é ótimo para casos como esse",7,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472727547,"Esse app para mim é novo, nunca tinha ouvido falar. Muito obrigado pela dica Cj gordo !",3
Rayssa Balestra Genghini,10 months ago,1540472727226,O meu celular tá descarregando rápido e o maior consumidor é o sistema de Android oq posso fazer?,1,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472727582,"Então, neste caso não tem muito o que fazer pois o Android é o próprio sistema, talvez seu celular seja mais antigo e o sistema tá consumindo muito. Você pode ir para o 2 ou 3 colocado na lista ou reiniciar o seu sistema para padrão de fábrica, mas aí você perde seus arquivos e tal. Veja quais dessas opções te atende melhor e isso vai resolver :)",0
Dayanne Victoria,10 months ago,1540472727229,"Quando Aperta Lá No ""Forçar Parada"" Vai Continuar Usando O App Normalmente?",3,true,2,,,,,
,,,,,,,Me ensinou,10 months ago,1540472727540,"Então quando você aperta em forçar parada voce fecha o app totalmente. Mas você não prejudica ele, você pode abrir de novo e continuar usando normalmente.",1
,,,,,,,Andressa Pereira Bispo,1 month ago,1564059927542,@Me ensinou nem todos pode,0
Cleudo Alves,10 months ago,1540472727232,Meu celular descarregado desligado kkk,0,false,0,,,,,
Veronica Bento,10 months ago,1540472727234,A minha ta também,0,false,0,,,,,
Ulisses de souza,10 months ago,1540472728352,Ajudou muito obrigado pela informação.,3,false,0,,,,,
Janiele Cardoso,10 months ago,1540472728354,"Valeu cara, muito obrigada. Meu celular tem apenas 3 dias de uso e a bateria está descarregando muuuito rápido. Inicialmente, pensei que fosse defeito ou algo assim, porém, depois de ver esse vídeo fui olhar o consumo da bateria e o app samsung max (que já vem instalado no cll) estava consumindo 73% da bateria, e bom... isso é auto-explicativo. rs 
Valeu 😘",4,true,2,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728812,Que bom que nosso vídeo te ajudou a resolver! Fico muito feliz em saber! Não se esqueça de deixar aquele like e se inscrever para receber mais vídeos; muito obrigado,1
,,,,,,,Andressa Pereira Bispo,1 month ago,1564059928814,O meu é samsung galaxy pj mini 1tem samsung max uso pra economizar dados mesmo assim nao vejo mudança a bateria come muito rapido,0
Gabriel Barbosa,10 months ago,1540472728356,O meu cllr desliga no 46% esse saco,3,true,2,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728733,"Provavelmente é problema na bateria, mas você pode descobrir com este vídeo aqui https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Solitaria e triste,9 months ago,1543151128734,Gabriel Barbosa O meu descarrega no 60 💔 e o pior é que uma bateria é carro kk,0
Ari Alves,10 months ago,1540472728359,Valeu pela dica muito útil para mim,2,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728746,"Que bom saber disso ! Não se esqueça de se inscrever, curtir e compartilhar para dar aquela moral ! Valeu",1
Josh America,10 months ago,1540472728362,O meu está carregando só até 60,1,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728791,Pode ser problema na sua bateria e talvez tenha que trocar. Descubra com este vídeo : https://youtu.be/BgLVB8QZ0_E,0
Um Vlogger,10 months ago,1540472728364,Meu Cell tava em 100% e descarregou em 1 hora :/,1,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728761,"Isso não é normal, sua bateria provavelmente está ruim, mas você pode descobrir com este video https://youtu.be/BgLVB8QZ0_E",0
RAFA GAMEPLAY,10 months ago,1540472728367,"Me ajuda. 
Meu celular com 100 Porcento,dura 40 Minutos me ajuda",2,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728805,"Pode ser problema na sua bateria, veja se ela precisa ser trocada com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Guilherme Piovezan,10 months ago,1540472728369,"Meu moto g5s descarrega parado, as vezes eu tô escutando música por 5 minutos ele gasta quase uns 10 %",1,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728756,"Então, isto pode ser problema na sua bateria ou em alguma configuração, veja com este vídeo https://youtu.be/BgLVB8QZ0_E",0
METENDO O LOUCO hi hi hi,10 months ago,1540472728372,Vou ter que dar cerveja pro meu celular,1,false,0,,,,,
Alvaro Ritter,10 months ago,1540472728374,"alguém tem alguma dica pra esse ""celular em espera""? no Android 8.1.0 tá como ""rede móvel em espera""... é o que mais tá gastando, um absurdo",1,true,3,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728780,"Então, isso é quando seu celular tá sem sinal, aí ele consome mais bateria para tentar aumentar o sinal. Provavelmente você tem ficado com pouco sinal ou sem.",0
,,,,,,,Alvaro Ritter,10 months ago,1540472728781,"@Me ensinou Pode ser, pq na linha da vivo uma amiga minha tá com esse consumo normal, e meu pai na claro também. O engraçado é que um amigo meu tá com o mesmo problema no Oreo, sendo que nem chip ele tem.",1
,,,,,,,Me ensinou,10 months ago,1540472728783,"+Alvaro Ritter sim provavelmente é, como ele não tem chip o celular fica buscando rede e não acha. Veja também se sua bateria está boa com este outro vídeo https://youtu.be/BgLVB8QZ0_E",1
Thi4Gø,10 months ago,1540472728376,O moto G5S PLUS da minha mãe 1 hora descarrega 1 porcento se você não mecher,0,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728770,"+O Cara Sem Skin pode ser probkema na bateria, veja se a a bateria está boa com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Lucão M1to,10 months ago,1540472728379,Comprei meu celular ontem hoje às 6 horas da manhã eu tirei do carregador estava 100 porcento quando deu 6:50 já estava 84% isso è normal? Meu celular è um positivo,4,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728787,"+Lucão M1to nao é normal não, assim quando compra é bom fazer a primeira carga por muitas horas. Veja no manual. Veja se sua bateria está boa também neste vídeo https://youtu.be/BgLVB8QZ0_E",0
༺ᗬ̥ΞᏙ̶Ꭵ̶Ꮮ̶̥༻,10 months ago,1540472728382,O meu celular em espera consome 25% da bateria,1,true,1,,,,,
,,,,,,,Me ensinou,10 months ago,1540472728795,Você deve estar muito tempo sem sinal de celular. Este vídeo pode te ajudar https://youtu.be/BgLVB8QZ0_E,0
SÍLVIO GONÇALVES,11 months ago,1537880728385,como arrumar celular viciado,2,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880728723,"Você pode resolver com este vídeo https://youtu.be/BgLVB8QZ0_E se a bateria estiver ruim, deve trocar",0
João Dias,11 months ago,1537880728388,O meu demora 3 minutos e desgarrega,1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880728800,O seu deve estar com problemas na bateria e deve ser trocada. Descubra com este vídeo https://youtu.be/BgLVB8QZ0_E,0
SEM REAIS,11 months ago,1537880728390,Comendo a bateria kkk 👉👌,1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880728739,Hahahhaa,0
Gabriel Akillys,11 months ago,1537880728393,O meu descarrega em 1 HR😥,4,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880728752,"Então, pode ser problema na bateria. Descubra e resolva com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Leonardo Bispo Do Amor Divino Leonardo,11 months ago,1537880728395,O meu só  fiz entrar no jogo e depois sai descarregou 10%,1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880728766,"O jogo pode ser muito pesado ou é problema na sua bateria, resolva com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Duda Belan,11 months ago,1537880728398,O meu tava com 89% e desliga aparece q acabou a bateria mas na verdade tem muita,12,true,6,,,,,
,,,,,,,Me ensinou,11 months ago,1537880728827,Sua bateria pode estar com problema e tenha que ser trocada. Descubra com este vídeo https://youtu.be/BgLVB8QZ0_E,1
,,,,,,,tai na,9 months ago,1543151128828,Igual o meu,2
,,,,,,,tai na,9 months ago,1543151128830,Alem de descarregar bem rapido,1
,,,,,,,SR Fael,8 months ago,1545743128832,"O meu também. 
Ex:Ele esta com 100% (no carregador) eu tiro ele vai pra 95% daí eu vou ver (vejo uns 10 a 15 minutos e epe desliga e diz que esta sem bateria",1
,,,,,,,desconhecidos,6 months ago,1551099928834,O meu também tá assim,0
,,,,,,,Marcely Batistoti Fraga,6 months ago,1551099928836,"O meu também tá acontecendo isso, ele tá 100% aí eu tiro do carregador e ele desliga, aí eu ligo ele e ele tá só com 30% do nada",0
Funtime Freddy,11 months ago,1537880728400,Eeh,1,false,0,,,,,
Vitinhor Gamer,11 months ago,1537880729688,Oque que eu fasso pq quando meu celular descarrrga e coloco pra carregar e fica  com  50%  ai quando ligo fica 100 ai n sei oq fasso meu cel e j2 prime a bateria dele fui ver estaca grosso quase n cabe no cep,1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730045,Amigo sua bateria pode estar com problema. Descubra e tente resolver com este vídeo https://youtu.be/BgLVB8QZ0_E,0
"Eu, Jhenny Ketlyn",11 months ago,1537880729691,Meu cllr dura só 1 dia,1,true,2,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730183,Tente usar estas dicas para prolongar a bateria https://youtu.be/BgLVB8QZ0_E,0
,,,,,,,Kauan Marques,11 months ago,1537880730185,Só??,0
Midnight Girl,11 months ago,1537880729693,O meu z2 play no carregamento turbo demora quase 2h30 pra carregar completamente e às vezes ainda acontece de a porcentagem diminuir bem rápido.,1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730175,"Ela pode estar diminuindo pelo modo que você está usando, siga estas dicas para descarregar menos:  https://youtu.be/BgLVB8QZ0_E",0
:D랩보기,11 months ago,1537880729696,Quando meu cell chega aos 5% ele descarrega mt rápido,2,true,3,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730081,"Então amigo pode ser problema na bateria, você ativa o modo de economia? Tente resolver com este vídeo https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Thauan Gustavo,11 months ago,1537880730083,:D랩보기 isso é uma proteção do celular vi em um video mas ñ sei o motivo,0
,,,,,,,Vilão BR,10 months ago,1540472730085,"@Thauan Gustavo por que os celulares da motorola vem com essa proteção,por que eles receberam muitas criticas que quando os celulares ficavam no 0% nao ligavam mais,ou demoravam mais,ai isso e uma proteção,que vc coloca no carregador e ja fica no 5% e normal isso da motorola.",1
yDeyvison VipBr_ツ,11 months ago,1537880729699,"Uma Dica, Cê seu celular tiver carregando e tiver já no 100% não deixe ele carregando dps de 100℅ tire ele do carregado",3,true,2,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730107,Muito obrigado pela dica amigo. Outra dica é pra sempre carregar o celular ao chegar a 50% de bateria,0
,,,,,,,João Victtor,11 months ago,1537880730109,yDeyvison VipBr_ツ *não precisa. Os carregador mais avançados param de mandar carga pra bateria quando chega no 100%*,1
ɪʀʌɴ,11 months ago,1537880729702,"cara , eu preciso de sua ajuda ,  o meu está dando o sistema Android e ele está com 20%",1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730093,Você instalou algum menu novo? Fundo de tela animado? Pode ser algum app. Veja se este vídeo te ajuda https://youtu.be/BgLVB8QZ0_E,0
Daniel Antônio Pereira Barbosa,1 year ago,1535202329705,O meu só tem a tele no USO DESDE O ULTIMO carregamento COMPLETO e eu tenho um monte de app,1,true,1,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730123,O seu é Samsung? Qual seu telefone?,0
Alex Andrade Do Rosário,1 year ago,1535202329708,A tela do meu celular está usando 49% como resolver isso,1,true,2,,,,,
,,,,,,,Me ensinou,11 months ago,1537880730070,"Você pode mexer nas configurações de tela, veja nesse vídeo como faz: https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Carlos Eduardo 164,11 months ago,1537880730072,Arranca ela,0
Marcosvinicius Ilhafriedrich,1 year ago,1535202329710,O meu em uma hora gastava 10% durante 3 meses fico assim mas agora em uma hora ela gasta de 12 a 15 % tendo dias q  em 6 hrs o celular volta pra carga e ele nao era assim  espero q isso ajude,0,false,0,,,,,
Rafael vídeos,1 year ago,1535202329712,Entre no meu canal aí para me dar uma ajudinha aí eu vou tar ensinando a vocês como se conectar o wi-fi sem a senha,0,false,0,,,,,
Cabēça MøToVlohg,1 year ago,1535202329714,Minha tela ta consumindo 26%,3,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330191,"Você terá que mexer no brilho, siga as instruções deste vídeo aqui https://youtu.be/BgLVB8QZ0_E",0
Cabēça MøToVlohg,1 year ago,1535202329717,Meu g3 fica 2hrs no máximo eu acho,15,true,7,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330157,"Pode ser problema na sua bateria também, resolva com este vídeo amigo https://youtu.be/BgLVB8QZ0_E",4
,,,,,,,ZRafinha MITO➊,11 months ago,1537880730161,Pedrinho m deve ser seu celula o meu fica 9 horas só jogando e quando não to jogando fica 19 horas,0
,,,,,,,Jeff smith,7 months ago,1548421530163,@ZRafinha MITO➊ eae mano tu ainda ta ai?,0
,,,,,,,Jeff smith,7 months ago,1548421530164,"Como assim cara o meu fica 5 horas mexendo e 3 horas jogando, me ensina como faz p durar",0
,,,,,,,ZRafinha MITO➊,7 months ago,1548421530166,@Jeff smith ss,0
,,,,,,,Seerginho,7 months ago,1548421530168,Ta com celular do futuro,0
,,,,,,,Ademir Mahler,2 months ago,1561467930169,@Seerginho obrigado.amigo.valeu,0
Andrea Oliveira,1 year ago,1535202329720,Qual é seu celular?,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330055,Moto G5S,0
Rafael vídeos,1 year ago,1535202329723,O meu descarrega sozinho sem eu mexendo nele,1,true,2,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330038,"Descarga muito? Pode ser problema na bateria, resolva com este vídeo https://youtu.be/BgLVB8QZ0_E . Se sua bateria estiver ok, siga as dicas que vai ajudar, mas descarregar um pouco sem usar é normal",0
,,,,,,,Rafael vídeos,1 year ago,1535202330040,Dá uma ajudinha aí no meu canal Eu já escrevi no seu canal já,0
valquiria santos,1 year ago,1535202329726,"Boa noite,o meu celular carregar  100%, mas quando tiro do carregador ele baixa na hora ai fica 96 ,94 ou 93%,o que pode tá acontecendo?",7,true,4,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330134,"Isso é meio normal, algum erro na leitura precisa da bateria. Mas você pode conferir com este vídeo se está tudo certo com sua bateria https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Sempre Que Voces forem ler Os Comentários,11 months ago,1537880730136,valquiria santos o meu tb,0
,,,,,,,SR Fael,8 months ago,1545743130138,O meu tmb,0
,,,,,,,Silvoneide Vania,8 months ago,1545743130139,retira a bateria e coloca que pega 100,0
Gabriel,1 year ago,1535202329730,A minha tela está consumindo 59% '-',1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330063,"Você terá que mexer no brilho, siga as instruções deste vídeo aqui que resolve https://youtu.be/BgLVB8QZ0_E",0
thiagovidaloka Oliveira,1 year ago,1535202329734,O meu é um Samsung J2 é tá descarregando em 70%.,10,true,2,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330115,Pode ser problema na bateria já. Descubra e resolva com esse vídeo https://youtu.be/BgLVB8QZ0_E,1
,,,,,,,Everton Alves,4 months ago,1556197530118,O meu tbm,0
darllyson negromonte,1 year ago,1535202329737,"Quando eu jogo 1 hora de pubg no meu moto g5... O pubg ultrapassar ""a tela"" (em consumo) é normal isso ?",1,true,2,,,,,
,,,,,,,Me ensinou,1 year ago,1535202330099,"É normal sim, um jogo com gráficos bons como o pubg consome muito da bateria",1
,,,,,,,darllyson negromonte,1 year ago,1535202330101,Vlw,0
- Jhones 06,1 year ago,1535202329740,Obrigado você me ajudou de+ vlw mesmo,0,false,0,,,,,
Gachade,1 year ago,1535202329741,"Mano vc comprou um celular pra usa, então use fds a bateria só usa mano!",0,false,0,,,,,
Siuri,1 year ago,1535202331049,"Tenho um lg k10 power e em certos % eles descarregam rápido tipo, chega em 92% daí depois de uns 3 segundos cai pra 91 e isso se repete em outras fases da bateria 😔😒😡",3,true,4,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331574,"Acontece comigo também, pode ser o uso ou problema na bateria. Descubra e resolva com este vídeo https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Siuri,1 year ago,1535202331576,"Me ensinou Ja fiz tudo oq vc explicou lá mas o problema persiste, até fui na manutenção do aparelho trocar a bateria mas o problema esta o msm...",0
,,,,,,,Tia Liz,9 months ago,1543151131578,O do meu pai da o mesmo !,0
,,,,,,,willian ganso kkk,8 months ago,1545743131580,N é problema da bateria é o k10 que é ruim kkkkkkkk,0
Denilza Barbosa,1 year ago,1535202331054,Olá meu j7pro descarregando rápido,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331544,"Pode ser problema na bateria, resolva com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Amanda Machado,1 year ago,1535202331058,Meu celular e um j5 e não carregar passa 3 hrs carregando e não passar de 50 porcento e descarrega em minutos,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331468,Seu problema pode ser na bateria e talvez tenha que trocar. Descubra e resolva com este vídeo aqui https://youtu.be/BgLVB8QZ0_E,0
Stefani Bittencourth,1 year ago,1535202331064,Você fala muito . Até ensinar a concertar minha bateria já descarregou,90,true,4,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331495,Hahahahah,3
,,,,,,,Zoe Angel,2 months ago,1561467931498,Cuida da sua vida garota pelomenos ele ta ensinando algo q vc n sabe,2
,,,,,,,Wellerson Willian,1 month ago,1564059931500,Kkkkkkkkk,1
,,,,,,,GABRIEL SILVA,1 month ago,1564059931503,Kkkkk,0
João VlogsTV,1 year ago,1535202331070,Gente meu celular quando chega 15% eu boto meu para carregar mas ele mesmo no carregado continua descarregando quando chega em 1% ele começa a carregar,0,false,0,,,,,
Bruno Guilherme,1 year ago,1535202331074,Música de fundo ?,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331539,Ticker - do próprio acervo do YouTube,0
Natalina Oliveira,1 year ago,1535202331079,Mano so deu olha a hora o celular gasta 2 % não intendo,190,true,9,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331634,"Não entendi, mas vc pode tentar estas dicas também https://youtu.be/BgLVB8QZ0_E",2
,,,,,,,Lindomar Torres,9 months ago,1543151131636,😐,0
,,,,,,,sarry,9 months ago,1543151131639,O meu também kkk,0
,,,,,,,IDEIATEC,9 months ago,1543151131641,"https://youtu.be/MSAhBateKnA
Tenta usar esse método.",0
,,,,,,,Youjitsu Mitagens,8 months ago,1545743131643,O meu só de ligar descarregar 10%,4
,,,,,,,Kawaii Forever,5 months ago,1553519131645,@Lucas Riam ela não vai passa pra vc maluco ¯\_(ツ)_/¯,0
,,,,,,,Valdimir Martins,5 months ago,1553519131648,Olá tudo bem com você Olá tudo bem com você,1
,,,,,,,O LØRD,4 months ago,1556197531650,Bateria viciada,0
,,,,,,,Maria Conceição,4 weeks ago,1564319131652,Meu tmb,0
Aline Rodrigues,1 year ago,1535202331086,"Uma dica pros seus vídeos, fala menos",0,false,0,,,,,
Victor Alexander,1 year ago,1535202331089,Mano o meu Cell é um Lenovo vibe k6 e descarrega muito rápido mas muito rápido mesmo e o problema não é a bateria pq eu já troquei e continuou a mesma coisa!! Vc sabe oque eu posso fazer pra arrumar isso?,1,true,2,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331522,Você pode tentar estas outras dicas pra economizar bateria https://youtu.be/BgLVB8QZ0_E . Mas a bateria pode ter sido não trocada ou o seu celular é antigo e não suporta bem os novos apps que usam mais bateria,0
,,,,,,,Victor Augusto,11 months ago,1537880731525,"Eu tenho um também, estou com o mesmo b.o só não cheguei a trocar de bateria ainda",0
Cauê Stampini,1 year ago,1535202331100,Taaaapoha Meu celular tem 111% de tela,3,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331549,"Eita, sua tela gasta muito, tente aproveitar estas outras dicas https://youtu.be/BgLVB8QZ0_E garanto que vai ajudar",0
Wellece Alves System clássicos,1 year ago,1535202331104,Meu LG G5 só dura 6 horas de bateria se uso intenso e moderado umas 9,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331514,"A bateria aparenta estar normal, pode ser o modo de uso. Você pode resolver isso com este vídeo https://youtu.be/BgLVB8QZ0_E",0
Lucicleide Passos,1 year ago,1535202331107,Meu celular não está conseguindo segura a bateria o que fazer,11,true,3,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331591,"Pode ser problema na própria bateria, resolva com este vídeo aqui https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Jhuan *-*,7 months ago,1548421531593,entao vc segura,2
,,,,,,,Doginn,4 weeks ago,1564319131596,@Jhuan *-* kkkqmerdamano,0
João Vitor,1 year ago,1535202331112,O meu Samsung galaxy gram prime descarrega muito rápido oque eu faço?,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331477,Você pode resolver com as dicas deste vídeo aqui https://youtu.be/BgLVB8QZ0_E,0
Fernando Guedini,1 year ago,1535202331115,"O meu é um s3 , ele descarregava bem rápido, troquei a bateria é só deu uma melhorada, mais ainda continua descarregando rapido. já calibrei muitas vezes mais nd.",0,false,0,,,,,
Tainara Silva Rodrigues,1 year ago,1535202331118,Quando é a tela com 38 de brilho como posso resolve?,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331484,Você pode resolver com estas dicas deste outro vídeo https://youtu.be/BgLVB8QZ0_E,0
Gabriel plays,1 year ago,1535202331123,"Meu celular ta com quase 2 anos e ele ta descarregando mais rápido 


Ele é um LG x power",3,true,3,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331558,"Então cara, ele pode estar com problema na bateria, ainda mais pela idade dele, você puder descobrir e resolver isso com este vídeo https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Gabriel plays,1 year ago,1535202331561,Me ensinou baixei esse app da parte dois e disse q a bateria ta boa então é os apps q tão gastando?,0
,,,,,,,Allan Galeno,1 year ago,1535202331563,"Eu tinha um LG X Power. Adorava ele, mas como ele já estava velhinho passei logo para frente. É normal ele perder o poder de bateria com o tempo, além de começar a travar.",0
Adelino Araújo,1 year ago,1535202331129,"Nada feio,não resolve nada!",0,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331462,"Meu amigo pode ser problema na sua bateria, veja neste outro vídeo https://youtu.be/BgLVB8QZ0_E . Tomara que voce consiga resolver",0
Renan Moraes,1 year ago,1535202331135,Nossa vlw meu moto G6 tava acabando MT rápido rápido fui ver tinha um aplicativo que eu baixei tava com 50% agora tá durando bem mais a bateria ganhou mais um inscrito,6,false,0,,,,,
Pardo Maligno,1 year ago,1535202331139,O Meu MotoG5+ Ta descarregando rapido pra cecete,1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202331534,"Pode ser outros problemas, inclusive a bateria. Esse outro vídeo pode te ajudar https://youtu.be/BgLVB8QZ0_E",0
Guilherme Lixu,1 year ago,1535202331145,Vc tem que ir direto ao assunto,0,false,0,,,,,
Eduardo Oliveira,1 year ago,1535202332516,"O meu descarrega rápido quando ligo o 4g, tem como resolver isso ?

Ps: o meu é um Zenfone 3 Zoom.",1,true,2,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332885,"Alguns telefones gastam muita bateria com o 4g, veja se ele está no topo desta lista de consumo. Dá pra resolver com estas outras dicas https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Eduardo Oliveira,1 year ago,1535202332887,"Me ensinou obrigado, vou ver depois.",0
King of Grave Br,1 year ago,1535202332519,O meu as vezes trava a porcentagem ta bateria tipo fica por exemplo 68% e não sai.,1,true,3,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332919,"Pode ser outro tipo de problema, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,King of Grave Br,1 year ago,1535202332920,Me ensinou vlw mano tmj,1
,,,,,,,Me ensinou,1 year ago,1535202332922,tmj cara !,0
ediel maviael,1 year ago,1535202332522,"Meu celular é o Moto G5 resta descarregado muito rápido mesmo, tipo faz duas horas que eu carreguei por completo e já descarregou .",1,true,2,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332871,"Cara, pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,ediel maviael,1 year ago,1535202332873,Me ensinou. Obrigado,0
Alessandra Souza,1 year ago,1535202332525,O meu descarregou em 77% e eu fiquei tipo what??? Como assim meu 77% puta merda 😬😬,70,true,14,,,,,
,,,,,,,Joabe Modesto,1 year ago,1535202333015,Alessandra Souza o meu também descarrega em 70,3
