user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Kenny Kindred,4 years ago,1440507653848,This is awesome! Does anybody know the CHORD Progression? Anyone plz thanks :),3,true,4,,,,,
,,,,,,,Viktor Lilvik,4 years ago,1440507654217,"I think it's E sharp minor - C minor - C sharp major - D sharp major, but I'm not sure..",3
,,,,,,,Lauren Michels,4 years ago,1440507654220,F#m (ninth fret) C#m (4th fret) C7 (3rd fret) D7 (5th fret),2
,,,,,,,Iamwho 1000,4 years ago,1440507654222,"F#m C#m  D E
I don't think it is actually C7 and D7,  I think he is just muting the 7th, but using the shape since it is easier on the fingers, especially if playing for a long time.",3
,,,,,,,Lauren Michels,4 years ago,1440507654224,"@iamwho1000 you're right, that's what i meant!",0
Anna Pluto,4 years ago,1440507653851,awesome Ed.,0,false,0,,,,,
Undnamed Anon,4 years ago,1440507653854,This dude is dope. No joke.,0,false,0,,,,,
ryanthlam,4 years ago,1440507653858,Nina Nesbitt is the one that got away I'm pretty sure... He loves doing that tune and he did it full on in this medley,0,false,0,,,,,
SnapGaming,4 years ago,1440507653862,Can someone tell me the tabs for this please? Thanks :),0,false,0,,,,,
Tomoj15,4 years ago,1440507653864,"Damn, this boy has talent .",3,false,0,,,,,
Nur Gümüş,4 years ago,1440507653866,he' SO PERFECT WTFFFFFFF,0,false,0,,,,,
Matthew Heppner,4 years ago,1440507653868,Love how he stays with the same chords the whole time,3,false,0,,,,,
cat rem,4 years ago,1440507653870,Love this so much,1,true,1,,,,,
,,,,,,,cat rem,4 years ago,1440507654143,@Abby Richardson,0
Light Yagami,4 years ago,1440507653873,XC SOMEONE HELP ME! I have been waching since 12:00........ITS 3:00 NOW! XC I CANT HELP IT!,15,true,3,,,,,
,,,,,,,hashtag.lolzies,4 years ago,1440507654161,"Poll milk oil change





P9lili💟💖💗💝👇💟💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋✋💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞",0
,,,,,,,Elz J,4 years ago,1440507654163,I feel you :),0
,,,,,,,Katttxxx,4 years ago,1440507654165,😂what???,0
PatriceDarling,4 years ago,1440507653876,I just fell in love 100 times over,0,false,0,,,,,
Daniel Akva,4 years ago,1440507653879,What is the name of the first song he sang??,0,false,0,,,,,
Jade Thorogood,4 years ago,1440507653881,"2 words....
F*****G FANTASTIC!!!",2,false,0,,,,,
yoanna shushkova,4 years ago,1440507653883,This is so amazing,0,false,0,,,,,
NHLGreatestMoments,4 years ago,1440507653886,Easily the best live performer today. Sounds identical to the album version.,2085,true,42,,,,,
,,,,,,,Br0lan,4 years ago,1440507654260,nah.. Dallas Green is but Ed is definitely great :],3
,,,,,,,Dylan Myers,4 years ago,1440507654261,"He makes a point of not doing any editing on his vocals, and for good reason. His voice is absolutely flawless unlike most of the huge pop stars these days. This is how music should be.. albums should be advertisements for live performances that should be even better than the album versions.",105
,,,,,,,horsecrazy2266,4 years ago,1440507654263,better,5
,,,,,,,Drago neel,4 years ago,1440507654265,"Oh I ruin it, I made it 101!",1
,,,,,,,Patrekur Gestsson,4 years ago,1440507654267,"In my opinion The Tallest Man on Earth is equally as good, if not better.",2
,,,,,,,KKS Football,4 years ago,1440507654274,@I comment to piss off trollz In a bad way or a good way with em?,0
,,,,,,,horsecrazy2266,4 years ago,1440507654277,@I comment to piss off trollz Your username is beast,1
,,,,,,,horsecrazy2266,4 years ago,1440507654278,"@I comment to piss off trollz Oh, lol I bet",1
,,,,,,,goshotrola,4 years ago,1440507654280,He is lipsyncing and he is pretending to play the guitar. It's obvious.,2
,,,,,,,horsecrazy2266,4 years ago,1440507654282,@goshotrola YOU are the troll here,9
,,,,,,,CST,4 years ago,1440507654585,"Easily the best live performer? I'd say Sam Smith sounds amazing as well. Hozier? And if u include bands it gets even harder... He is great though! 
Performers like Beyonce and Kanye adds a show as well as great sound... Difficult to compare...",1
,,,,,,,CST,4 years ago,1440507654586,@maddie monti Sure.. And he has every right to have that opinion. I was just trying to start a debate.,0
,,,,,,,Dustyn Guzman,4 years ago,1440507654588,What about Bastille then :o,0
,,,,,,,Mattias Jonsson,4 years ago,1440507654590,I think that his live versions are much better than the studio versions :P,4
,,,,,,,Franz Dowling,4 years ago,1440507654592,I cant believe no one's mentioned passenger! mike has amazing vocal control and is probably one of the most outstanding live performers I'll ever see.,6
,,,,,,,horsecrazy2266,4 years ago,1440507654594,@Mattias Jonsson me too,0
,,,,,,,Manuel Fernandez,4 years ago,1440507654595,Nope. Best performer out right now is Jason Mraz,1
,,,,,,,horsecrazy2266,4 years ago,1440507654882,"@Manuel Fernandez No... I mean he's good, but it's just a bunch of opinions and styles left up for interpretations of the listener",0
,,,,,,,Alex Vieira,4 years ago,1440507654884,"@NHLGreatestMoments I heard an interview on the radio like a month before the realease of the X album, and ed said "" this album is going to be amazing"" and i totally agree with you, sounds very identical to the album, and what i mean is, how many singers can say that the album is going to be good and actually do it? "" Easily the best live performer today""",2
,,,,,,,DJ REBL,4 years ago,1440507654886,@Alex Vieira He had an excellent sound engineer at front of house!,2
,,,,,,,kjelt maatje,4 years ago,1440507654888,"@Tenerif D i also respect him for the fact he let us hear him sing when he wasn't famous, he really sounded like shit..",0
,,,,,,,horsecrazy2266,4 years ago,1440507654890,"@kjelt maatje He's improved, but I wouldn't go that far",0
,,,,,,,kjelt maatje,4 years ago,1440507654892,@horsecrazy2266 he made his point that not every singer is blessed with a great voice and some of them really needed to work hard to achieve their dreams,2
,,,,,,,horsecrazy2266,4 years ago,1440507654893,@kjelt maatje agree,0
,,,,,,,nathan oshea,4 years ago,1440507654895,@kjelt maatje Jealousy is a disease get well soon,1
,,,,,,,kjelt maatje,4 years ago,1440507654897,@nathan oshea are you trying to burn me or something?,1
,,,,,,,irene x,4 years ago,1440507655312,"@NHLGreatestMoments no, even better :D",2
,,,,,,,j o s i e s h a e,4 years ago,1440507655314,Actually there's a few other people I've seen who are good and sound quite the same when performing live ._. Let's not go there,1
,,,,,,,Gabriel Barros,2 years ago,1503666055316,"HAHAHAHAHAH.

chill bro, chill.",1
,,,,,,,Robin Green,2 years ago,1503666055317,coldplay hahahahah,1
,,,,,,,CrashFlicks,2 years ago,1503666055319,NHLGreatestMoments Skillet and Hollywood Undead are fantastic live. Not to mention Matt WALST and Adam Gontier from three days grace. Almost like studio.,0
,,,,,,,Zuzu Eva,2 years ago,1503666055321,NHLGreatestMoments realist comment ever,0
,,,,,,,Jordan Deeb,2 years ago,1503666055323,"Idk man, the next episode didn't sound ANYTHING like it does on the album",10
,,,,,,,Luwam Kidane,2 years ago,1503666055325,NHLGreatestMoments I love him,2
,,,,,,,llllllllllama,2 years ago,1503666055327,"Dont go around saying these things without information.. he is one of the best yes, but there are many others. Alter Bridge for example.",3
,,,,,,,Matt Twigg,2 years ago,1503666055597,+llllllllllama apples and oranges,0
,,,,,,,Duke Duck,2 years ago,1503666055599,NHLGreatestMoments I'd argue that John Mayer by far takes that title,3
,,,,,,,susan smothers,2 years ago,1503666055600,NHLGreatestMoments he is absolutely AWESOME,2
,,,,,,,Nadia Carter,1 year ago,1535202055602,NHLGreatestMoments yes I agree 100% When he performs live he always sounds like he does on the radio!,0
,,,,,,,Daydreamer Nitethinker,1 year ago,1535202055604,anyway he’s performing on his best why must need to compare with others and degrade him or the others.. value and respect him for his talent and that’s all matters...,0
,,,,,,,Conspirazy,1 year ago,1535202055605,I'm not sure that's a goal I would have or want in a musician. Like why not just watch the studio music video on a big screen. Can get someone to bounce up and down in mouse ears or something...,0
,,,,,,,dakota clark,1 year ago,1535202055607,goshotrola loop station if you're being serioua,0
Avee Mcinllov,4 years ago,1440507653889,"I'd love to be among that audiance
Just loved it.
Another favorite of mine..",1,false,0,,,,,
Marta Kohls,4 years ago,1440507653891,"OMG. Singing at the top of my voice, that was amazing!!!! :D <3",1,false,0,,,,,
Michaela Harkin,4 years ago,1440507653893,the talent that this guy has blows my fucking mind,7,false,0,,,,,
Andresa Plana,4 years ago,1440507653895,THIS is a show !,0,false,0,,,,,
kamelotmerlin,4 years ago,1440507656478,"How I went from ""Ugh, I hate this guy"" to being pretty much in love with him, I will never know.",6,false,0,,,,,
FrankE,4 years ago,1440507656481,SIMPLEMENTE WOW DKLSKSJIÑSJSKSIDIO,0,false,0,,,,,
US VIBES,4 years ago,1440507656489,best song yet,0,false,0,,,,,
Matteo Pagani,4 years ago,1440507656492,"Incredibile performance, amazing guitar player and singer.",0,false,0,,,,,
Luke Twombly,4 years ago,1440507656495,get his book its bomb,1,false,0,,,,,
Tiffany Tu,4 years ago,1440507656497,"I always smile when I listen to Ed😋 he's one of my all time favourite singers, I think he's just the definition of perfection😻",2,false,0,,,,,
Britney Bear,4 years ago,1440507656500,I can't deal with this amazingness,2,false,0,,,,,
Majin Min,4 years ago,1440507656504,"He is so coollll, definetely freaking cool <3",0,false,0,,,,,
Nathan Mutai,4 years ago,1440507656507,I just looked in the dictionary for the word talent and it said for ref. listen to Ed sheeran coz he is just too dope!!,3,false,0,,,,,
Isa G.,4 years ago,1440507656510,<3 so in love!,0,false,0,,,,,
Luis Hernandez,4 years ago,1440507656513,"Wow amazing cover of No diggity, he is such a genius.",0,false,0,,,,,
Donnie Carradine,4 years ago,1440507656516,Pure....talent!!!! 😊,0,false,0,,,,,
Henry Hobbs,4 years ago,1440507656519,"Guy in the background, screaming in his head 'I'M STANDING NEXT TO ED SHEERAN MAKING HISTORY!!!!'",2,false,0,,,,,
Monju Meah,4 years ago,1440507656521,I found out about Ed Sheeran through the Nandos Shank Song. Thank you Naandos!!! Not just for your delicious chicken!!,3,false,0,,,,,
Kewess1,4 years ago,1440507656524,off the chain!,0,false,0,,,,,
tyrah daniels,4 years ago,1440507656527,this was crazy awesome wait past awesome this is unexplainable  it was out of this world he is a wonderful talent,0,false,0,,,,,
Shev Lee,4 years ago,1440507656529,Amazing. Love him.,0,false,0,,,,,
nicole miller,4 years ago,1440507656532,"what song is the ""man that girl looks good' come from?",0,true,4,,,,,
,,,,,,,nicole miller,4 years ago,1440507656798,just kidding nevermind im dumb bye,0
,,,,,,,vakulevich,4 years ago,1440507656800,"@Nicole Miller Blackstreet - ""No Diggity"".",1
,,,,,,,Kelly _,4 years ago,1440507656803,Your.Profile.Pic,1
,,,,,,,nicole miller,4 years ago,1440507656805,;-),0
Lyssie,4 years ago,1440507656536,4:50- 4:54,0,false,0,,,,,
HostileHawk,4 years ago,1440507656538,"Damn...If you know about music, then you just have to recognize his skill as pure passion, talent, and hard work. Simply phenomenal. #ProudSheerio",3,false,0,,,,,
Craig Robinson,4 years ago,1440507657456,The sickest 10 minutes of lyrical genius ive ever heard. I knew you were good ed but fxxk.,3,false,0,,,,,
ConcertJunkie27,4 years ago,1440507657459,I would pay so much money just to see him do a small acoustic session like this :) !! It would be so worth it. Pure talent.,983,true,8,,,,,
,,,,,,,Taylor Prince,4 years ago,1440507657925,He is so good,12
,,,,,,,Charlie O,4 years ago,1440507657928,"I paid a tenner to see him at the Birmingham HMV institute in October 2011 - he got the audience to be silent when he did Wayfaring Stranger and it was amazing, so much better than bigger concerts :) Its a shame for his genre that he's had to lose that intimate setting now, but good on him for going so far!",32
,,,,,,,saskia h.,4 years ago,1440507657931,"I saw him two years ago for 40.- Swiss francs (and Passenger was his company) in a club with about 300-400 other people. Now he fills the biggest swiss halls and one pays 80.- .
So glad I saw him in that personal concert. I also saw him a second time, somewhere only about 200 people could fit in. But one could only get tickets by luck, cause it was a competition. The concert only lasted 45 minutes, because he did it between plane switching.^^
That small concert shows, I think, that he still just loves to make music, no matter how many people are in the crowd. Even though I prefer smaller concerts, I absoluty can understand why he kinda 'needs' to fill big halls, so that everybody can see him.
He's an absolute genius and such a humble person :)",11
,,,,,,,TheJakeBuck,4 years ago,1440507657933,"Saw him in Norwich in 2009 for £6 at the Waterfront, there was like 60 people there or something, mad.",7
,,,,,,,Daphne Widlak,2 years ago,1503666057936,ah you lived my dream damn,0
,,,,,,,ConcertJunkie27,2 years ago,1503666057938,Well I just wanted to add that I did get to see him perform September last year at Verizon Center. I was so close to the stage. It was amazing!,4
,,,,,,,Sieving The Dream,2 years ago,1503666057941,ConcertJunkie27 my dream 😍,0
,,,,,,,David,2 weeks ago,1565528457943,"Saw him on youtube for free,",1
Lyssie,4 years ago,1440507657463,#sheerio4life,0,false,0,,,,,
Zoe Meep,4 years ago,1440507657466,Yet another reason why I am in love with Ed Sheeran,2,false,0,,,,,
vasia zisi,4 years ago,1440507657469,I absolutely love it ❤,0,false,0,,,,,
Julio Cesar Uribe,4 years ago,1440507657472,For dose who what to olay this numb the progression chords he use the hole time is  fm  c#m  D7 and E7 this is doope,0,false,0,,,,,
Justice Luna,4 years ago,1440507657475,He's Amazing. !! 😍👌,0,false,0,,,,,
Pranay Pawar,4 years ago,1440507657478,"Heyo Heyo ? which song was that ? 
and by whom ?",0,true,3,,,,,
,,,,,,,Apollo,4 years ago,1440507657787,No diggity by Blackstreet,0
,,,,,,,Donnie Carradine,4 years ago,1440507657789,"""No Diggity"" by Blackstreet 😊 It was a #1 hit in the 90s and was featured in ""Pitch Perfect""!",0
,,,,,,,Pranay Pawar,4 years ago,1440507657792,Thank you :),0
michael waters,4 years ago,1440507657484,,0,false,0,,,,,
Dasia Music,4 years ago,1440507657488,Amazing artist,0,false,0,,,,,
Marco Duguay,4 years ago,1440507657491,"Didn't notice the Cajon in the background at all, I'm so used to it being a loop pedal.",0,false,0,,,,,
Anita Holder,4 years ago,1440507657495,I LOVE IT !! ♥ ♥ ♥ ...it´s soo awesome.  :),1,false,0,,,,,
Storm.Adams,4 years ago,1440507657498,ED SHEERAN ❤ ❤ ❤ ❤ ❤,0,false,0,,,,,
Bailey McCullough,4 years ago,1440507657501,ED sheeran is the most bad ass human being alive lol,2,false,0,,,,,
Clara Dele,4 years ago,1440507657504,i have a question: are Loyal/No Diggity/The Next Episode ed' songs?,0,true,5,,,,,
,,,,,,,Goldie - #1 CS:GO Channel!,4 years ago,1440507657816,Nope,0
,,,,,,,bretjunior,4 years ago,1440507657818,"Loyal is from Chris Brown 
No diggity is from Blackstreet
And The next episode is from Snoop Dogg :-)",0
,,,,,,,Clara Dele,4 years ago,1440507657820,@Antoine Bret fankssss,0
,,,,,,,Alfred Rubin,4 years ago,1440507657822,@Antoine Bret The next episode is DR.Dre,1
,,,,,,,Jkorn,4 years ago,1440507657824,"Lol wat kinda question is that?! no offense, but have u been living under a rock?!",0
Eleanor Stephenson,4 years ago,1440507657508,Every time i watch this it gets better 3,0,false,0,,,,,
Olia Panitch,4 years ago,1440507657511,hells yeah!!!,0,false,0,,,,,
EzPz,4 years ago,1440507657514,Anyone have the chord progression for this? I'd love you forever if you did..,0,true,1,,,,,
,,,,,,,Donnie Carradine,4 years ago,1440507657765,F# min-C# min-D-E,1
SaRah,4 years ago,1440507657519,Luv it! Luv him! He is just so friggin talented!!♡,0,false,0,,,,,
Haesschen,4 years ago,1440507657522,IM IN LOVE WITH ED SHEERAN HELP,16,false,0,,,,,
Eleanor Stephenson,4 years ago,1440507658647,OH MY LIFE. :o I WISH I WAS THERE SO MUCH!<3<3<3<3<3,0,false,0,,,,,
Diana Andreea,4 years ago,1440507658650,<3,0,false,0,,,,,
Herb .Wills,4 years ago,1440507658653,great crowd,0,false,0,,,,,
22Kanisi,4 years ago,1440507658656,There are two artist I would love to meet in this world. Ed.Sheeran and James Morrison. Just pure not contaminated talents. Love their music.,0,false,0,,,,,
CescoMBJ,4 years ago,1440507658659,He must be very organised with remembering all his lyrics and getting the right tune into his guitar Bravo Mate,0,false,0,,,,,
CescoMBJ,4 years ago,1440507658664,*Giggle*,0,false,0,,,,,
Cheung,4 years ago,1440507658667,what are those chords he was using?:-D,0,false,0,,,,,
Matthew Rock,4 years ago,1440507658670,Anyone know the chords??,0,false,0,,,,,
Alex Mendoza,4 years ago,1440507658674,who sings the next episode,0,true,1,,,,,
,,,,,,,EzPz,4 years ago,1440507658938,Snoop Dogg,0
Zira Brown,4 years ago,1440507658678,Type in Zira Brown on YouTube and watch my videos. Im rapping,0,false,0,,,,,
Audrey Aaron Fegarido,4 years ago,1440507658680,Does anyone know the chords to this medley?:( please hahaha,2,false,0,,,,,
jalebi,4 years ago,1440507658683,I absolutely fucking love when he splits the room in two and makes them sing.,0,false,0,,,,,
Anton,4 years ago,1440507658686,I NEED THE CHORDS FOR THIS,0,false,0,,,,,
Speak123,4 years ago,1440507658690,"Incredible , Absolutely Incredible

Can we the Black people officially adopt this Soulful Caucasian brother of ours  lol",151,true,9,,,,,
,,,,,,,Jessalyn K,4 years ago,1440507659046,not that funny..........................,0
,,,,,,,Jim Curtis,4 years ago,1440507659049,"I chuckled,,,.......................",13
,,,,,,,Hasan/Hashimoto/,4 years ago,1440507659052,"@Jessalyn K
""Lighten up, mate""",10
,,,,,,,Light Yagami,4 years ago,1440507659056,Omg Lol! XD!!,0
,,,,,,,Light Yagami,4 years ago,1440507659059,"@Hasan/Hashimoto/ hahah I get it bc we r black ""lighten up"" nice one. XD",4
,,,,,,,[london],4 years ago,1440507659063,hahahhahahah!!! NOPE!,2
,,,,,,,amanichi,4 years ago,1440507659066,"yes we can,he is the first white artist(soul) i ever invested he is so diverse and soulful for my ears not because the MEDIA said so.",2
,,,,,,,internetmaster1,4 years ago,1440507659076,"Too much swag to be white ?
: )",4
,,,,,,,ConcertJunkie27,4 years ago,1440507659078,Yes I agree !,0
Oliver Bosher,4 years ago,1440507658694,Not even a million views I mean there's stuff so much worse that have more views then this it deserves so many more views and likes,0,false,0,,,,,
Cheers ZG,4 years ago,1440507658697,Amazing :),0,false,0,,,,,
JuSttHePoYnt,4 years ago,1440507658699,Love It,0,false,0,,,,,
Kaitlyn Jack,4 years ago,1440507658704,This man is incredible. I attempted to cover Don't on my channel. Check it out?? :) xoxo,0,false,0,,,,,
Mitali Das,4 years ago,1440507658707,so talented i love him <3 he got skill!,0,false,0,,,,,
TheBestDamnCalli96,4 years ago,1440507658710,one of my fav performances!! LOVE IT!,0,false,0,,,,,
Mikael Fransson,4 years ago,1440507659763,"I've never even heard this guy before, realizing im the stupid missfit for not knowing thus dude, but seriously.. Entertainment at its Finest!",0,false,0,,,,,
Kieran,4 years ago,1440507659766,"He looked at his mate when the ""bastard"" bit came over and smirked at him :D",0,false,0,,,,,
AnimalJenna,4 years ago,1440507659768,It's so cute when he half smiles/laughs every time he drops the f bomb. c:,0,false,0,,,,,
Mindy Richards,4 years ago,1440507659771,Boss!,0,false,0,,,,,
Johnny Dinero,4 years ago,1440507659774,"I wasn't expecting this, #PropsToEd",0,false,0,,,,,
aaliya,4 years ago,1440507659776,♥,2,false,0,,,,,
zeldahotterthenyou,4 years ago,1440507659779,He is amazing because he is incredibly well practiced as well as being talented. Talent is driven forward by hardwork. I respect him for that.,0,false,0,,,,,
Abbisam Murray,4 years ago,1440507659783,"The thought that Ed Sheeran can mash up 5 songs without any pauses and interact with the audience and involve the audience is beyond me, he is one perfect man, couldn't stop myself from singing! Amazing!<3",2,false,0,,,,,
Shalehah Abdullah,4 years ago,1440507659786,Just really have to admit that he is one great singer. The talent of bringing the audience to participate and he himself is obviously having fun.,0,false,0,,,,,
Kautsar MW,4 years ago,1440507659789,pure gift pure talent pure AWESOMENESS,0,false,0,,,,,
Brad Potts,4 years ago,1440507659812,Chills through my whole body!,0,false,0,,,,,
jeremypareja,4 years ago,1440507659815,Best 10 minutes of my life,1,false,0,,,,,
Sarah Malik,4 years ago,1440507659817,"Ed Sheeran is the most talented singer I know in these days. Anyone who thinks otherwise, is a liar.",4,false,0,,,,,
janey burgos,4 years ago,1440507659819,ommyyygeeee... 10 mins of singing??!! non-stop. Who else can do that???,0,false,0,,,,,
Mila Fitos,4 years ago,1440507659821,love him so much!!!,0,false,0,,,,,
Neneh Sommer,4 years ago,1440507659823,so talented - i want soo much to hear in concert <3,0,false,0,,,,,
Will H,4 years ago,1440507659824,sick,0,false,0,,,,,
charlie Freddies,4 years ago,1440507659826,What guitar is that? Is it still lil'martin?,0,true,2,,,,,
,,,,,,,Gianna A.,4 years ago,1440507660070,Yep! I have the same model and it's awesome :),0
,,,,,,,charlie Freddies,4 years ago,1440507660072,Is there a multiply version? :) and I agree that is very awesome.,0
Jacqueline Ferdinandus,4 years ago,1440507659829,This is fucking mental. Reason why Ed is one of the best singers/performer ever out there,1,true,1,,,,,
,,,,,,,mitja klinc,4 years ago,1440507660078,and songwriter,1
Mc-Ip,4 years ago,1440507659831,It´s incredible. All in the thame tact. Love it ----,0,false,0,,,,,
Beth_Crosby87,4 years ago,1440507660757,What does his fandom call themselves? Just wondering cause I am slowly but surely becoming addicted XD. Damn that mix <3,142,true,42,,,,,
,,,,,,,Yna Cruz,4 years ago,1440507661179,Sheerios :),133
,,,,,,,Beth_Crosby87,4 years ago,1440507661181,Thank you @Yna Cruz,4
,,,,,,,Mazie S,4 years ago,1440507661183,"@Yna Cruz Aw that's the first time I've ever heard it, it's adorable :)",21
,,,,,,,bah ben,4 years ago,1440507661184,sheerios and proud of being haha,34
,,,,,,,Andreza Santos,4 years ago,1440507661186,fans..,11
,,,,,,,Angharad Wallace,4 years ago,1440507661188,Welcome ☺️,3
,,,,,,,Beth_Crosby87,4 years ago,1440507661189,hehe thanks,4
,,,,,,,irene x,4 years ago,1440507661191,Welcome to the Ed Sheeran fandom! <3  #proudsheerio,8
,,,,,,,Ryan dude,4 years ago,1440507661193,sheeran'natics,5
,,,,,,,Adit Jaganathan,4 years ago,1440507661199,Ed-heads,11
,,,,,,,Beth_Crosby87,4 years ago,1440507661511,Oml I've heard it all already XD,3
,,,,,,,Kyra,4 years ago,1440507661512,i call them I(me) sheeranators... cause it think sheerios sounds a bit weird..,3
,,,,,,,Beth_Crosby87,4 years ago,1440507661514,I get ya,1
,,,,,,,MW,4 years ago,1440507661516,Sheerios,7
,,,,,,,Tyler_,4 years ago,1440507661518,sheerios,7
,,,,,,,KingKhanAbz,4 years ago,1440507661519,"@Yna Cruz
That's like the most adorable fan name :')",9
,,,,,,,ripcrotareal,4 years ago,1440507661521,@Tyler_ like the cereal?,2
,,,,,,,Beth_Crosby87,4 years ago,1440507661523,For real XD,0
,,,,,,,Kumulaau,4 years ago,1440507661525,Lol,1
,,,,,,,Great Great,4 years ago,1440507661526,"@ripcrotareal No! xD These cereals are named Cheerios, not Sheerios :D",3
,,,,,,,Lady Laura,4 years ago,1440507661847,@Little Gray i love sheerio's i think its so cute haha x,2
,,,,,,,Great Great,4 years ago,1440507661849,"@Laura Lewis Best name for fandom ,is not it? :D",3
,,,,,,,Lady Laura,4 years ago,1440507661850,Defo!!,2
,,,,,,,horsecrazy2266,4 years ago,1440507661852,"When I've been obsessing over Ed videos (watching for around an hour or so... That happens often lol) and someone texts me, I say I'm in Sheeranland, please come back later :)",6
,,,,,,,Chaston Tomlin,4 years ago,1440507661854,#sheerioforlife,5
,,,,,,,Trenton Vo,4 years ago,1440507661857,#Sheeranegades,1
,,,,,,,Marco Angkasa,4 years ago,1440507661859,#eddicted,8
,,,,,,,Great Great,4 years ago,1440507661861,#edorable  :33,3
,,,,,,,Aoife Doran O'Connor,4 years ago,1440507661864,@Hakuna Matata  I love that #eddicted,4
,,,,,,,Cait Cunningham,4 years ago,1440507662209,"@Calypso87 We're sheerios man, named in an interview with Ed once",6
,,,,,,,Unite For Games,4 years ago,1440507662211,Try  #SheeriouslyEddicted  XD,3
,,,,,,,Lili DeBow,4 years ago,1440507662214,I'm pretty sure it's sheerios,3
,,,,,,,horsecrazy2266,4 years ago,1440507662216,@Lili DeBow it is :),1
,,,,,,,Jack Ahlberg,4 years ago,1440507662219,@Calypso87 I kind of feel like his fans are a bit to mature to give thereselfes a name. I'm just a huge fan - nothing else :),5
,,,,,,,Beth_Crosby87,4 years ago,1440507662221,True,1
,,,,,,,Randreeaxanne,4 years ago,1440507662224,@Calypso87 You are not becoming addicted ! YOU ARE BECOMING EDDICTED! get it see what i did there no* ohh ok ...,4
,,,,,,,Carmen,4 years ago,1440507662226,sheerios :),1
,,,,,,,Dexter Jackson,4 years ago,1440507662229,Sheerios,1
,,,,,,,Ashley Cornish,4 years ago,1440507662529,Edicts,3
,,,,,,,horsecrazy2266,4 years ago,1440507662532,"@Ashley Cornish not really... sheerios is more popular, and Ed named us",1
,,,,,,,Molly Mckenzie,4 years ago,1440507662534,Sheeran+Cheerios=Sheerios✌✨,5
,,,,,,,Abigail Wilson,4 years ago,1440507662536,"Sheerios 

Sheeran + Cheerios= Sheerios 

Ed is a genius",7
Zeta825,4 years ago,1440507660760,ahh his shows always sound so fun! would very much like to go to one of his shows!! hope he tours in the US soon :),0,true,1,,,,,
,,,,,,,Shelby P,4 years ago,1440507661058,He did recently in September and October.,0
reese elizabeth,4 years ago,1440507660763,holy shit that was fucking awesome.  O_O,2,false,0,,,,,
Chloe O.,4 years ago,1440507660765,"How can anybody dislike anything with ED SHEERAN in it? He's so incredibly talented, I don't want to know anyone that doesn't like him.",0,false,0,,,,,
Alan Bartkowski,4 years ago,1440507660767,Why i wasn't there? ;_;,0,false,0,,,,,
Deborah Cassidy,4 years ago,1440507660769,Such an amazing gig!! So happy I got the chance to be there!,0,false,0,,,,,
Daniel Miranda,4 years ago,1440507660771,"Does anyone know the name of the chord at the beggining of ""Don't"" chorus?",0,false,0,,,,,
Renata Vicenzi,4 years ago,1440507660772,You are the Best Ed,0,false,0,,,,,
Jennifer Rasmussen,4 years ago,1440507660774,"This is, god damn! perfect!",0,false,0,,,,,
Bolek989,4 years ago,1440507660776,likexinfinity,0,false,0,,,,,
Jonas Hansen,4 years ago,1440507660778,Them chills!!,0,false,0,,,,,
Ishak Assia,4 years ago,1440507660780,My god he's so good,0,false,0,,,,,
Glowbeamshine,4 years ago,1440507660781,"Brilliant!
He's a good musician.",0,false,0,,,,,
CaitlinAeRee,4 years ago,1440507660783,He's pretty attractive for a ginger lol,0,false,0,,,,,
Marieke,4 years ago,1440507660785,I went to his concert in 2012 when Nina Nesbitt was his supporting program,0,false,0,,,,,
jen1534,4 years ago,1440507660787,Does anybody have the chords for this amazing song(s)?,0,false,0,,,,,
Jaryd Jones,4 years ago,1440507660789,Can anyone give me the chords to the DON'T performance on this video? It'd be greatly appreciated. :),0,false,0,,,,,
Dimitur Tsenov,4 years ago,1440507660792,"JESUS FUCKING CRHIST
this guy is god",0,false,0,,,,,
Helan Zebari,4 years ago,1440507660793,Lost count over how many times I've watched this,0,false,0,,,,,
Nathan Waterhouse,4 years ago,1440507660795,"check out my acoustic channel, i do covers of ed sheerans songs!",0,false,0,,,,,
Kevin B,4 years ago,1440507663412,"I can't see the chords he is playing :-( Some ideas? And no, these chords are not the same as from ""Don't"". 

Thank yall",0,false,0,,,,,
YJ Kim,4 years ago,1440507663415,He is a real singer. I mean look how he enjoys his full time singing on the stage. This guy is gifted!!,6,false,0,,,,,
Denis Leanca,4 years ago,1440507663417,Amazing ! awesome vibe and audience!,0,false,0,,,,,
Courtney Pham,4 years ago,1440507663420,it's literally just ed and his guitar and the audience. PURE TALENT,18,true,2,,,,,
,,,,,,,Jonanice,4 years ago,1440507663733,"Yeah I loved the audience participating in this, makes a big difference to the enjoyment of a performance when you have that",3
,,,,,,,Dec van Riel,4 years ago,1440507663736,Also the guy behind playing the cajon giving the kick and snare sounds? Obviously the video is still frickin awesome. But still,2
Cam SB,4 years ago,1440507663428,I think Nina is my favorite song of his. He has amazing songs... but I just vibe so hard to that one.,99,true,1,,,,,
,,,,,,,msmusik2,4 years ago,1440507663707,this song and photograph are my favorites:),5
Rachel Malia Newkirk,4 years ago,1440507663432,idol,0,false,0,,,,,
